2239,324
1,1
839,2007
374,257
1,1
1,1
55,42
1,1
3,2
345803,252562
3,4
7205,5570
1,1
1,1
2773,2007
1284,1240
2,1
2410,1256
2,1
2,3
2537,1616
3760,1315
1,1
753640,411501
5033,2007
1,1
4,3
1,1
1650485,795970
14,6
2,1
2,3
1,1
2,2
693,469
1,2
1,1
1,1
188466,108514
1,1
1623575,633443
660,485
813,581
1,2
2,3
8,4
1,2
4,4
4,4
1,1
1,1
701,703
1,1
6173023,2894749
12,12
3988,2007
3,2
12,7
4,3
1,1
753,432
552,320
210,816
565849,324864
537826,324864
15,17
10,14
10,6
288539,252562
2336,2007
1,1
35,31
2,2
9,6
8,3
1,1
2749,2007
17,15
4,4
2526,2007
620,501
216674,55761
11771,7619
1637,2007
19,11
11,22
8,8
14,26
1302916,795970
3,4
37,32
2648212,1120834
2681,1562
554102,217148
4,4
3,3
899401,505548
5533,2007
33,31
1,1
1,1
1,1
55,36
20,8
2233,1729
23,20
298606,252562
791,583
1,1
344679,252562
2255,2007
1,1
3,2
1,1
2659196,1120834
733236,252562
69,34
14,9
2,1
1090,1184
1,1
3,3
4,3
1,1
2,5
94757,51539
31,21
37020,26760
3798359,1442184
85662,101708
1,1
75,50
227,521
1,1
1561,1036
1,1
1355194,795970
5192548,2894749
4,3
4,4
1,1
1,1
1737764,1120834
18,16
4768756,2828648
1,1
2659196,1120834
4546332,2389201
219,197
7,9
1632254,1120834
1,2
2,3
687,424
1,1
726,468
862,454
16,15
1,1
522886,411501
120,75
353947,252562
2,5
7,9
4,2
1,1
1,1
1,1
7,8
2,2
1,1
1164428,795970
1644264,795970
3070,2007
3,1
4,4
29,25
1,1
33,26
2,2
73226,68298
2641,751
2,1
3,2
12,13
15,12
6659,3230
29,24
103470,66353
3,1
50,36
1,1
4954,2007
30,25
19,16
17712,9337
345803,252562
24,18
3254,2007
3,1
102,70
16,10
508913,252562
1101,552
1,1
7602,5013
1329990,808741
1109931,795970
29,26
1446520,1120834
1,1
7,26
1,1
5626,4014
1071,714
40,31
1,1
1,1
1,1
1,1
1446520,1120834
39,32
24,18
109,70
1,1
1,1
10,6
621,342
26,21
1,1
5052796,2894749
6400620,2894749
586,461
5192548,2894749
27,27
1,1
1,2
5192548,2894749
21,25
1,1
1401550,795970
1,1
8,6
1,1
27,26
517,1985
704267,252562
143769,111428
208,496
1,1
761535,469226
1,2
1,1
2,1
1,1
1,1
1,1
766,640
26,37
24,25
17,19
17,37
1,1
661,617
7,7
1,1
1,1
8,7
1,1
8,6
16,24
1,1
1,1
2648212,1120834
42894,26760
1160,1662
4,3
21,16
481983,252562
1,2
1,1
1,1
13,9
1,1
1,1
2,1
68,50
33,28
3388,1629
17,19
8,4
4,3
31,28
663,457
1,1
1,1
508913,252562
4,2
70808,44543
1,1
37,33
9,2
4,2
1,1
25,24
52880,38372
4725,4003
