1,1
553,700
9,12
2479,2007
2,2
3,3
3,3
2,2
1,1
2,2
3,4
23,23
683,485
22,19
19,18
23,21
1,1
969032,795970
2295,2007
4,4
408,334
2,2
3,1
35,33
3,4
3,3
3,2
573,526
262054,217148
612,618
1,1
1,1
980,617
969032,795970
1,1
1,1
4,5
262054,217148
1,1
4,2
262054,217148
1,1
28,28
3,4
684,331
3,4
940,657
1,1
1,1
2,2
3,4
3,2
1,1
1,1
966043,808741
2,2
31,32
10,10
2,1
445,465
1,1
93798,64343
10,11
26,26
35,36
1025963,795970
279613,217148
28,28
1,1
560,603
1304281,1120834
969032,795970
7,4
1,1
3,2
4,3
1,1
1,1
398,448
1,1
54967,38372
3,3
2,2
1,1
3,2
3,4
2,2
279613,217148
19,17
584,512
1,1
3,2
1304281,1120834
3,4
7,6
966043,808741
1,1
1,1
2023,2007
22,21
1,2
1,1
278945,252562
1,1
3,4
794,684
1,1
4,5
611,458
350,462
2331,2007
69259,53918
969032,795970
1,1
1025963,795970
966043,808741
125241,72302
3,3
628,572
1,1
1,1
590,613
116874,60268
1,1
4,3
3503,2028
969032,795970
3,3
4,3
29,27
1,1
4002,2068
3343,2007
1,1
1025963,795970
19,19
646,598
1,1
1,1
3,3
496,313
1715,1185
19,18
1,1
123,76
1025963,795970
116874,60268
3,2
1,1
347878,252562
969032,795970
12,16
1,1
3,3
1304281,1120834
8,321
1,1
717,675
969032,795970
1,1
1,1
3,1
126346,72927
486,348
1,1
1,1
86754,62350
478,449
2527,1989
1,1
1304281,1120834
1,1
7,6
2,2
1,1
1,2
356,508
3,4
90344,66353
1,2
6312,5590
4,4
1,1
966043,808741
93798,64343
2,2
1,1
1,1
65727,33043
3,3
2,3
1,1
1304281,1120834
463,631
1,1
3,3
18,10
2,2
1,1
2,2
1,1
20,19
621,586
2,3
1,1
1025963,795970
278945,252562
1,1
3,4
3,3
953,702
1,1
3,2
1,1
1,1
3,2
1,1
69259,53918
473,311
22,23
3,4
17,18
3,4
347878,252562
1,1
1,1
1,1
812,609
1,1
1,1
1,1
1,1
4,3
3,3
2,2
2,2
2,2
1,1
3108,2007
2420,2007
1,1
780,618
1,1
3,3
3,2
3,3
2,3
1,1
969032,795970
2691,2005
3,2
3254,2068
1,1
1,1
1304281,1120834
1,1
1,1
4,5
11,15
278945,252562
9,10
1,1
603,605
2,3
2,2
347878,252562
347878,252562
2,2
1,1
1,1
1025963,795970
1,1
1,1
778,472
4,3
278945,252562
4,3
24,24
492,459
65727,33043
563,527
4,4
4,4
1281,588
1,1
969032,795970
2,2
2,2
1262,322
1,1
606,544
279613,217148
1,3
1304281,1120834
1,1
9,7
3,2
1,1
93798,64343
663,522
111098,57124
16,16
3,3
1,1
2079,1408
2331,1971
1,1
966043,808741
3,3
511,562
2,2
1304281,1120834
2,2
521,300
3748,2007
1,1
2600,2007
581,461
347878,252562
1,1
2,2
1304281,1120834
2,2
4,4
55271,55994
1,1
2,2
966043,808741
3,3
3,2
1,1
10,6
1,3
503,507
4,4
347878,252562
2,2
2,2
1,1
1,1
1,1
1,1
1,1
2,2
1304281,1120834
3,2
521,480
1,1
86593,70299
35,36
1,1
36,36
3,3
7,3
3,4
1,1
1,1
966043,808741
455,264
966043,808741
23,25
3,2
1,1
639,510
1,1
2131,2007
3,2
1,1
693,573
25,36
709,688
1,1
1304281,1120834
1,1
4,3
1,1
4,4
2,2
12,7
1,1
6,7
10,11
1304281,1120834
1,1
1025963,795970
7,4
262054,217148
621,472
1,1
3,4
1304281,1120834
966043,808741
347878,252562
2261,1342
2,2
1,1
1,1
1,1
1,3
3,3
1,1
1,1
1,1
1,1
33,30
1,1
19,18
1,1
2,2
3,2
4,4
27,25
1025963,795970
757,712
20,22
3,4
16,16
4,5
969032,795970
1304281,1120834
1,1
1,1
1,1
1,1
9,8
4,5
2,2
1,1
1,1
2,2
2,2
9,10
8,6
4,4
7,6
1,1
23,21
24,24
2,2
1304281,1120834
24,27
15,13
3,3
8,7
3309,334
1,1
1,1
3,3
671,473
86754,62350
15,17
969032,795970
969032,795970
1,1
279613,217148
1025963,795970
125241,72302
1,1
1,1
2,2
817,315
2038,2007
2,1
4,5
35,33
1,1
1,1
126,79
2,1
3,2
492,466
3,2
1,1
4,4
75721,47518
2,2
1,1
36,39
1,1
917,705
4,4
3,4
2,2
2,2
3,3
1025963,795970
3,4
450,613
1,1
1,1
1120,675
347878,252562
4,5
3,3
26,25
24,23
125241,72302
1304281,1120834
1,1
1,1
1,1
1,1
2,2
431,463
8,8
1304281,1120834
1304281,1120834
1,1
262054,217148
2037,2007
1,1
5,4
459,538
1,1
3,2
278945,252562
3,3
22,25
1,1
1,1
1,1
3,3
3,3
3,4
2,1
2,1
745,496
347878,252562
1,3
1,1
2,2
1,1
22,21
839,409
1,1
1,1
3,4
1,1
17,17
221,350
4,3
743,439
2121,1989
3,2
1,1
1,1
4,2
1,1
1025963,795970
3,2
1,1
347878,252562
2707,2007
2,3
2,3
1,1
279613,217148
111,453
1,1
2201,2007
2,1
1,1
7,7
6,5
1,1
4,5
4,3
1,1
2,2
2,2
17,17
1,1
2,2
2400,2007
1,1
278945,252562
8,4
2,2
3,4
1,1
1,1
1,1
966043,808741
1,3
25,27
3,2
65727,33043
1004,579
1,1
2,2
26,25
3,2
1025963,795970
75721,47518
9,8
171235,108514
1,1
83123,44371
4,4
18,18
2,3
966043,808741
2312,1615
1,1
3,3
1,1
16,15
463,513
9,9
3,3
1025963,795970
1,1
3,5
1,1
65727,33043
4,4
2,2
4033,1992
32,33
14,15
28,25
1,1
1,1
1,1
