229,324
0,1
2050,2007
162,257
0,1
0,1
17,42
0,1
2,2
126280,252562
2,4
3919,5570
0,1
6,1
1003,2007
2268,1240
234,1
768,1256
1,1
2,3
768,1616
1089,1315
6,1
349702,411501
1003,2007
0,1
2,3
9,1
397984,795970
9,6
0,1
0,3
0,1
1,2
394,469
1,2
2,1
1,1
76730,108514
1,1
915879,633443
666240,485
558,581
1,2
2,3
9,4
1,2
2,4
2,4
0,1
2,1
1003,703
0,1
2188041,2894749
2,12
1419,2007
5,2
3,7
0,3
394,1
278,432
278,320
2629,816
229713,324864
7590424,324864
9,17
394,14
1,6
178588,252562
1419,2007
0,1
6,31
1,2
2,6
3,3
0,1
1419,2007
9,15
2,4
1003,2007
558,501
792944,55761
2764,7619
1419,2007
2,11
9,22
5,8
6,26
562835,795970
6,4
6,32
13048434,1120834
1086,1562
461154,217148
2,4
6,3
493040,505548
1003,2007
6,31
0,1
0,1
2,1
17,36
6,8
1540,1729
6,20
126280,252562
394,583
0,1
178588,252562
1419,2007
2,1
3,2
0,1
13048434,1120834
178588,252562
394,34
6,9
1,1
1540,1184
0,1
2,3
35,3
0,1
1,5
792944,51539
35,21
792944,26760
4064541,1442184
2531,101708
0,1
17,50
915,521
0,1
1003,1036
3,1
562835,795970
2057118,2894749
4,3
2,4
0,1
0,1
792549,1120834
9,16
1543203,2828648
1,1
13048434,1120834
1553856,2389201
331,197
5,9
13048434,1120834
1,2
2,3
278,424
6,1
278,468
234,454
9,15
0,1
290975,411501
331,75
178588,252562
1,5
5,9
2,2
278,1
1,1
0,1
5,8
2,2
0,1
562835,795970
397984,795970
1003,2007
1,1
6,4
6,25
2,1
6,26
1,2
1003,68298
2861,751
5,1
2,2
2,13
6,12
2764,3230
6,24
1003,66353
3,1
17,36
6,1
1003,2007
6,25
2,16
19022,9337
126280,252562
47,18
1003,2007
1,1
17,70
3,10
257948,252562
394,552
162,1
7281,5013
571866,808741
562835,795970
9,26
792549,1120834
0,1
9,26
1,1
2764,4014
2861,714
6,31
278,1
1,1
0,1
6,1
792549,1120834
6,32
6,18
17,70
1,1
0,1
9,6
2764,342
6,21
9,1
2057118,2894749
2188041,2894749
331,461
2057118,2894749
6,27
0,1
1,2
2057118,2894749
17,25
1,1
562835,795970
2,1
5,6
6,1
9,26
1420,1985
178588,252562
2531,111428
469,496
3,1
479233,469226
1,2
0,1
0,1
0,1
0,1
1,1
394,640
394,37
6,25
3,19
25,37
0,1
558,617
9,7
1,1
0,1
3,7
0,1
6,6
25,24
0,1
0,1
13048434,1120834
792944,26760
913,1662
2,3
6,16
178588,252562
1,2
0,1
0,1
6,9
0,1
0,1
394,1
17,50
6,28
1086,1629
47,19
9,4
2,3
9,28
394,457
1,1
6,1
257948,252562
2,2
19022,44543
6,1
9,33
3,2
2,2
0,1
9,24
1003,38372
3919,4003
1419,2007
1419,1024
9,25
2,3
1,2
1003,1639
1003,2007
768,1307
5,6
278,1
562835,795970
2764,4014
571866,808741
278,134
1,1
1543203,2828648
5,6
1294,444
2050,6016
13048434,1120834
562835,795970
2764,2898
6,9
461264,328
6,24
2,2
1,1
2,12
463,674
17,18
0,1
1419,2007
394,1
1003,64343
394,636
1,2
35,9
2,1
2057118,2894749
1,1
558,667
2405,3302
6,24
447,1090
1419,1605
469,1
3,6
5,6
1003,1515
0,1
278,590
0,1
1553856,2389201
2057118,2894749
331,468
2764,7644
1,2
1,2
634,518
0,1
1019778,1442184
768,1223
1,1
278,125
792549,1120834
2,4
0,1
0,1
0,1
1,1
153546,217148
0,1
6,18
1003,2007
6,14
4,5
0,1
479233,469226
1,1
1,1
1892,3450
13,18
394,535
0,1
6,16
2,1
1003,2007
2,1
394,435
331792,469226
0,1
2,9
3208,1494
17,44
1,1
677,932
1,1
234,5
394,134
13048434,1120834
109308,112124
1419,2007
0,1
2,2
1553856,2389201
6,1
562835,795970
1,2
278,125
558,577
35,63
6,20
278,142
2,2
666240,537
1003,1997
9,43
1,1
6,23
0,3
0,1
0,1
19022,44832
792944,55894
397984,795970
1,6
158,298
39593,55994
0,1
571866,808741
278,1
394,512
0,1
1,1
0,1
6,3
13048434,1120834
5,8
2,1
2057118,2894749
234,254
9,1
9,8
3,2
2,1
3,1
2057118,2894749
1,1
162,74
6,19
17,26
2,4
278,462
1,2
13048434,1120834
2,2
394,590
2,3
5,7
19022,44369
1003,1859
3,17
2,1
9,28
1003,22178
0,1
2,3
1,2
394,678
0,1
3919,5864
331792,469226
0,1
162,342
479233,469226
3,16
394,111
9,17
278,1
0,1
2,2
2,4
278,1
1,1
5,4
0,1
6,1
0,1
178588,252562
0,1
9,19
4,9
2,1
6,26
562835,795970
0,1
1,1
162,1
2,3
1,3
234,3
915,537
9,36
1019778,1442184
558,508
2,2
2,1
558,150
0,1
645,1724
394,501
558,590
0,1
331,216
1543203,2828648
47,9
5,8
17,44
6,1
5,4
562835,795970
469,469
493040,505548
0,1
6,1
0,1
1019778,1442184
0,1
394,547
1003,2007
2764,66353
6,21
394,391
1419,1751
1003,2007
1,1
0,1
0,1
0,1
278,568
178588,252562
2,4
234,253
1419,2007
3,3
6,1
7281,35096
19022,9325
5,4
218553,778438
397984,795970
792549,1120834
0,1
1,1
397984,795970
0,1
0,1
1,2
1543203,2828648
2,16
234,2
0,1
126280,252562
2,1
397984,795970
1,1
3,1
5,8
1540,1513
1,2
234,245
768,1403
562835,795970
6,1
1419,2007
0,1
39593,55994
0,1
1003,2007
331,2
19022,33751
0,1
5,9
4,12
6,8
792944,54569
394,140
278,1
0,1
913,1820
6,30
0,1
5,9
3,5
0,1
9,29
469,1
0,1
792549,1120834
1,1
394,1
0,1
2,3
153546,217148
9,31
1089,1635
2268,1294
394,613
394,584
6,33
278,558
331,1
0,1
17,29
2,4
3919,5405
0,1
1419,1522
0,1
0,1
1,1
2764,2138
1543203,2828648
2,9
331,1
19022,8339
2764,4014
17,23
1,1
0,1
278,1
1,2
234,1
278,387
2,2
2,2
2,7
51125,72302
17,56
162,310
2,1
1,1
6,6
229,349
6,1
0,1
13,3
1,1
4,6
1553856,2389201
17,19
0,1
17,32
50,87
0,1
2764,7646
