1,1
558,700
7,12
2008,2007
2,2
1,3
3,3
2,2
1,1
2,2
5,4
13,23
558,485
13,19
13,18
13,21
1,1
795970,795970
2008,2007
5,4
325,334
2,2
5,1
13,33
3,4
3,3
3,2
558,526
217148,217148
558,618
1,1
1,1
558,617
795970,795970
1,1
1,1
13,5
217148,217148
1,1
3,2
217148,217148
1,1
13,28
3,4
325,331
2,4
558,657
1,1
1,1
2,2
3,4
5,2
1,1
1,1
808741,808741
2,2
13,32
13,10
2,1
558,465
1,1
2008,64343
7,11
13,26
13,36
795970,795970
217148,217148
13,28
1,1
558,603
1120834,1120834
795970,795970
7,4
1,1
13,2
2,3
1,1
1,1
558,448
1,1
2008,38372
2,3
2,2
1,1
5,2
3,4
2,2
217148,217148
13,17
558,512
1,1
3,2
1120834,1120834
3,4
13,6
808741,808741
1,1
2,1
2008,2007
13,21
2,2
1,1
252562,252562
1,1
5,4
558,684
1,1
5,5
469,458
558,462
2008,2007
2008,53918
795970,795970
1,1
795970,795970
808741,808741
72302,72302
2,3
558,572
1,1
1,1
558,613
60268,60268
1,1
2,3
2009,2028
795970,795970
2,3
2,3
13,27
1,1
2009,2068
2008,2007
1,1
795970,795970
5,19
558,598
2,1
1,1
1,3
325,313
2008,1185
5,18
1,1
72,76
795970,795970
60268,60268
5,2
1,1
252562,252562
795970,795970
5,16
1,1
3,3
1120834,1120834
325,321
1,1
558,675
795970,795970
1,1
1,1
3,1
72927,72927
325,348
1,1
1,1
2008,62350
558,449
2008,1989
1,1
1120834,1120834
1,1
13,6
2,2
1,1
2,2
558,508
3,4
2008,66353
2,2
2008,5590
5,4
1,1
808741,808741
2008,64343
2,2
1,1
1,1
33043,33043
3,3
3,3
2,1
1120834,1120834
558,631
2,1
3,3
5,10
2,2
2,1
2,2
1,1
13,19
558,586
3,3
2,1
795970,795970
252562,252562
1,1
3,4
3,3
558,702
2,1
3,2
1,1
1,1
3,2
1,1
2008,53918
325,311
13,23
3,4
13,18
3,4
252562,252562
1,1
1,1
1,1
558,609
1,1
1,1
1,1
1,1
3,3
3,3
2,2
2,2
2,2
1,1
2008,2007
2008,2007
1,1
558,618
1,1
3,3
3,2
3,3
3,3
1,1
795970,795970
2008,2005
3,2
2009,2068
1,1
1,1
1120834,1120834
2,1
1,1
2,5
5,15
252562,252562
7,10
1,1
558,605
2,3
2,2
252562,252562
252562,252562
2,2
1,1
1,1
795970,795970
1,1
1,1
469,472
3,3
252562,252562
3,3
13,24
469,459
33043,33043
558,527
5,4
2,4
558,588
1,1
795970,795970
2,2
2,2
325,322
1,1
558,544
217148,217148
2,3
1120834,1120834
1,1
7,7
2,2
1,1
2008,64343
558,522
2008,57124
5,16
5,3
1,1
2008,1408
2008,1971
1,1
808741,808741
3,3
558,562
2,2
1120834,1120834
2,2
325,300
2008,2007
1,1
2008,2007
469,461
252562,252562
1,1
2,2
1120834,1120834
2,2
2,4
55994,55994
1,1
2,2
808741,808741
3,3
2,2
1,1
5,6
1,3
469,507
3,4
252562,252562
2,2
2,2
2,1
1,1
1,1
1,1
1,1
2,2
1120834,1120834
3,2
469,480
1,1
2008,70299
36,36
1,1
13,36
3,3
7,3
3,4
2,1
1,1
808741,808741
264,264
808741,808741
13,25
3,2
1,1
558,510
1,1
2008,2007
3,2
2,1
558,573
36,36
558,688
1,1
1120834,1120834
1,1
3,3
1,1
13,4
2,2
5,7
1,1
13,7
7,11
1120834,1120834
1,1
795970,795970
13,4
217148,217148
469,472
1,1
3,4
1120834,1120834
808741,808741
252562,252562
2008,1342
2,2
1,1
1,1
1,1
1,3
3,3
1,1
1,1
1,1
1,1
13,30
1,1
13,18
1,1
2,2
2,2
2,4
13,25
795970,795970
558,712
13,22
3,4
5,16
5,5
795970,795970
1120834,1120834
1,1
2,1
1,1
1,1
13,8
5,5
2,2
1,1
1,1
2,2
2,2
7,10
7,6
2,4
13,6
1,1
13,21
13,24
2,2
1120834,1120834
13,27
5,13
2,3
7,7
325,334
1,1
1,1
2,3
469,473
2008,62350
5,17
795970,795970
795970,795970
1,1
217148,217148
795970,795970
72302,72302
1,1
1,1
2,2
315,315
2008,2007
2,1
5,5
13,33
1,1
1,1
72,79
2,1
3,2
558,466
13,2
1,1
2,4
2008,47518
2,2
1,1
13,39
1,1
558,705
2,4
3,4
2,2
2,2
1,3
795970,795970
2,4
558,613
1,1
1,1
558,675
252562,252562
13,5
3,3
13,25
13,23
72302,72302
1120834,1120834
1,1
1,1
1,1
1,1
2,2
558,463
13,8
1120834,1120834
1120834,1120834
1,1
217148,217148
2008,2007
1,1
2,4
558,538
1,1
3,2
252562,252562
3,3
13,25
1,1
1,1
1,1
3,3
3,3
2,4
2,1
2,1
558,496
252562,252562
1,3
1,1
2,2
1,1
13,21
409,409
1,1
1,1
3,4
1,1
5,17
325,350
3,3
469,439
2008,1989
3,2
1,1
1,1
3,2
1,1
795970,795970
3,2
2,1
252562,252562
2008,2007
3,3
2,3
1,1
217148,217148
469,453
1,1
2008,2007
2,1
1,1
13,7
2,5
1,1
2,5
2,3
1,1
2,2
2,2
5,17
2,1
2,2
2008,2007
2,1
252562,252562
7,4
2,2
3,4
1,1
1,1
2,1
808741,808741
1,3
13,27
2,2
33043,33043
558,579
1,1
2,2
13,25
3,2
795970,795970
2008,47518
7,8
108514,108514
1,1
2008,44371
3,4
5,18
2,3
808741,808741
2008,1615
1,1
1,3
1,1
13,15
558,513
7,9
3,3
795970,795970
2,1
5,5
1,1
33043,33043
3,4
2,2
2009,1992
13,33
5,15
13,25
1,1
1,1
1,1
1,1
1,1
5,13
5,2
558,706
2,5
5,15
3,2
1,1
2008,2007
1,1
1,1
558,470
2,3
1,1
795970,795970
217148,217148
1,1
2,2
1120834,1120834
795970,795970
72,84
2,4
1,3
7,6
1120834,1120834
1,1
13,25
1,1
1120834,1120834
72302,72302
1,1
2,3
2,2
558,659
13,7
13,20
13,32
13,16
1,1
558,550
2,3
2,2
2,1
2008,35679
1,1
2,3
13,24
1,1
3,3
795970,795970
2,2
13,21
2,2
1,1
13,30
13,35
795970,795970
2,3
2008,2007
2,3
558,580
1,1
3,3
5,3
558,652
1,1
795970,795970
252562,252562
1,1
7,7
1,1
2,5
795970,795970
325,333
1,1
1,1
1,1
1,1
795970,795970
558,435
13,29
2,3
2,1
325,276
55994,55994
1,1
3,4
558,597
2008,2007
1,1
2,2
1120834,1120834
2,2
558,652
1,1
1,1
13,33
2,3
13,15
558,526
808741,808741
13,8
5,2
13,27
1,1
469,478
1,1
252562,252562
1,1
13,20
1,1
1,1
1,1
1,1
558,505
558,436
2008,2007
1,1
2008,66353
1,1
3,2
217148,217148
1,1
217148,217148
1,1
13,15
1120834,1120834
13,29
3,4
2,5
558,485
2,5
1,1
1,1
558,510
558,458
3,4
7,8
558,555
2,2
5,9
13,32
469,500
3,4
469,478
2008,1351
1,1
1,1
2,2
2,2
1,1
469,410
1,1
5,18
217148,217148
1,1
1120834,1120834
252562,252562
1,1
1,1
2,2
2,4
2,5
2,5
558,569
13,21
2,3
795970,795970
2,2
5,4
325,323
5,3
3,4
7,6
558,516
3,3
1,1
2008,62350
2008,1040
1,1
469,470
1,3
108514,108514
13,14
1,1
2008,1171
1,1
1120834,1120834
1,1
1,1
3,3
1120834,1120834
1,1
1,1
2008,792
13,14
1,1
1,1
7,10
5,5
2008,2007
558,477
1,1
1,1
1,3
2,1
1,1
1,1
795970,795970
5,2
1,1
2,5
1,1
3,4
2,2
795970,795970
401,401
808741,808741
1,1
5,5
2,1
13,28
1,1
469,466
1,1
558,650
1,1
13,24
1,1
2,5
2008,2007
808741,808741
2,2
55994,55994
13,29
1,1
1,1
558,654
469,492
2,5
1,1
55994,55994
2,2
5,8
558,595
558,580
469,448
3,3
1120834,1120834
795970,795970
1,1
2,1
1,1
1,1
1,1
469,464
1,1
1,1
558,647
2,3
5,12
13,24
1,1
1,1
2,3
1,1
808741,808741
1120834,1120834
13,31
3,4
13,22
1,1
1,1
1,1
1,1
1120834,1120834
1120834,1120834
558,605
1,3
72,72
1,1
808741,808741
13,5
2,3
1,1
469,465
2,1
2,4
1120834,1120834
2,4
5,3
252562,252562
3,4
1120834,1120834
2008,57124
1,1
3,3
13,22
2008,2007
2,1
217148,217148
558,536
795970,795970
558,495
1,1
1120834,1120834
1,1
13,30
2,1
1,1
2,1
1,1
325,305
795970,795970
5,14
13,26
1,1
13,20
1,1
2008,2007
252562,252562
1,1
325,339
2,1
2,1
1,3
2008,38372
1,1
1,1
1,1
1,3
1,1
558,525
3,3
1,1
2,1
1,1
2008,47518
2,4
1,1
5,20
558,611
1120834,1120834
1,1
1,1
2008,2006
469,483
2008,2007
3,4
1,1
1,1
1,1
1,1
1,1
1,1
1,1
3,4
2,2
5,5
1,1
1,1
1,1
3,2
2,1
1,1
1,1
2,3
3,3
2,4
2008,2007
13,20
2009,2005
469,501
1,1
3,4
